ID,大学,調査時期,学年,年齢,性別,居場所1,居場所2,居場所3,居場所4,居場所5,居場所6,居場所7,居場所8,居場所9,居場所10,居場所11,居場所12,居場所13,居場所14,居場所15,居場所16,居場所17,居場所18,居場所19,居場所20,居場所21,居場所22,居場所23,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,友人1,友人2,友人3,友人4,友人5,友人6,友人7,友人8,友人9,友人10,友人11,友人12,友人13,友人14,友人15,友人16,友人17,友人18,友人19,友人20,友人21,友人22,友人23,友人24,友人25,友人26,友人27,友人28,友人29,友人30,友人31,友人32,友人33,SS14R,SS10R,SS23R,SS33R,社会的居場所,個人的居場所,ソーシャルスキル,感情統制を除くソーシャルスキル,傷つけられ回避,距離確保,礼儀,傷つけ回避,Z関係開始,Z解読,Z主張性,Z感情統制,Z関係維持,Z記号化,Z社会的居場所,Z個人的居場所,Zソーシャルスキル5下位尺度版,Z傷つけられ回避,Z距離確保,Z礼儀,Z傷つけ回避,友人との付き合い方
90,1,4,3,21,2,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,4,2,3,2,2,2,1,3,2,3,3,3,4,4,2,3,3,4,3,2,4,3,2,3,4,3,4,3,1,3,3,2,3,2,2,3,2,3,2,3,4,3,5,3,3,4,3,4,3,3,3,4,3,4,4,4,5,5,5,4,4,3,3,5,4,3,2,2,2,2,2,3,1,1,1,3,3.4,3,2.556547619,2.580645161,2.777777778,3,4.333333333,3.625,-0.868785829,0.348287083,0.496202476,-0.586629237,0.697861905,-0.176733009,0.544771505,-0.148799094,-0.046991962,-0.308471556,0.407986684,0.695680578,0.320484863,4
91,1,4,3,21,2,3,2,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,2,4,3,3,3,2,1,1,3,1,2,2,2,3,4,2,2,3,4,1,1,2,1,2,1,3,3,3,3,1,1,3,1,1,2,2,3,2,3,1,4,4,3,4,2,2,4,2,4,2,3,3,3,4,4,5,4,3,3,3,4,3,2,4,4,2,2,3,3,4,3,4,4,1,1,2,3,2.8,2.625,1.991071429,1.838709677,3.444444444,2.285714286,3.777777778,3.375,-1.9771475,-0.586588772,-1.725042464,-0.209283944,-0.411878407,-1.464359216,-0.469336749,-0.766488357,-1.911006462,0.505255135,-0.413972945,-0.289866907,-0.046223778,1
92,1,4,3,20,2,4,3,3,3,3,3,4,3,4,3,3,3,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,2,3,2,4,3,3,2,4,3,3,3,4,2,3,3,3,3,3,4,3,3,4,4,4,4,4,2,2,5,2,3,3,3,4,4,4,5,5,4,5,4,4,5,5,4,3,4,2,2,4,4,4,4,4,3,3,2,2,2,3.266666667,3.875,3.178571429,3.290322581,3.666666667,2.428571429,4.666666667,3.875,1.902118349,0.81572501,0.218546859,-0.209283944,1.807602218,1.540101934,0.319414115,1.292475853,1.735978429,0.776497365,-0.249581019,1.287009069,0.687193505,3
93,1,4,2,19,1,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,3,3,2,3,3,3,3,3,2,1,1,3,2,1,2,3,2,4,2,2,2,4,3,2,3,1,2,4,3,2,3,2,1,2,2,2,2,3,3,1,3,3,2,2,2,2,2,4,3,4,5,4,4,4,4,2,4,4,4,3,3,4,4,4,4,4,2,4,3,4,5,4,4,4,4,3,1,1,2,2,2.4,3,2.095238095,2.064516129,3.555555556,4,3.555555556,3.125,-1.422966665,-1.054026699,0.218546859,-0.586629237,-2.631359032,-0.176733009,-1.145408918,-0.148799094,-1.343697701,0.64087625,1.558730164,-0.684085901,-0.41293242,1
94,1,4,2,20,1,3,3,4,3,4,3,2,2,3,4,4,4,4,4,3,3,1,4,2,4,1,2,3,2,2,1,3,2,1,2,2,3,4,2,3,2,4,2,3,2,1,2,1,3,2,3,2,1,2,1,1,3,2,2,2,3,3,2,4,3,4,3,2,2,3,3,2,1,2,3,4,3,2,4,4,4,5,3,3,4,3,2,3,2,4,3,2,3,2,2,4,1,1,2,2,3.466666667,2.25,1.982142857,1.935483871,2.444444444,2.571428571,3.333333333,3.5,-1.422966665,-1.054026699,-0.614419994,-0.586629237,-1.52161872,-1.464359216,0.6574502,-1.38417762,-1.667874136,-0.715334902,-0.085189093,-1.078304895,0.137130542,1
95,1,4,2,19,1,4,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,3,4,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,4,5,3,3,3,3,3.8,3.75,3.25297619,3.258064516,4.777777778,4.857142857,4.888888889,4.625,1.717391404,0.81572501,1.329169329,1.300097229,1.252732061,0.252475727,1.220843674,1.086579432,1.65493432,2.132708518,2.545081718,1.681228063,1.78731943,3
96,1,4,2,19,1,2,1,3,2,2,2,3,2,3,1,2,1,2,1,1,1,3,2,3,2,2,3,1,1,2,1,3,1,1,1,2,3,3,2,4,2,4,3,2,1,1,3,3,2,4,2,1,1,2,2,1,1,1,2,2,3,2,1,4,3,2,4,5,4,3,4,4,2,4,4,3,2,5,5,4,4,5,1,4,5,4,1,4,1,4,2,1,1,1,3,1,1,2,3,2,1.6,2.625,1.967261905,1.806451613,2.222222222,3.428571429,3.888888889,3.125,-1.792420555,-1.75518359,-0.059108759,0.168061349,-0.966748564,-2.322776687,-2.497553256,-0.766488357,-1.992050571,-0.986577132,0.901162461,-0.09275741,-0.41293242,1
97,1,4,1,19,1,3,4,3,3,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,2,2,2,3,3,3,2,4,3,3,3,2,2,4,3,4,4,3,2,3,2,3,4,4,3,3,2,2,3,2,2,3,2,3,2,3,2,3,3,2,2,2,2,2,2.866666667,2.75,2.446428571,2.483870968,2.777777778,2.428571429,3.111111111,2.875,-0.129878048,-0.352869808,-0.059108759,-0.586629237,0.142991749,-0.605941745,-0.356658054,-0.560591936,-0.290124288,-0.308471556,-0.249581019,-1.47252389,-0.779641062,1
98,1,4,1,19,1,2,3,3,4,3,2,3,3,3,4,4,3,3,2,4,3,2,2,3,3,2,3,2,2,4,4,4,3,1,3,4,4,1,3,4,2,3,3,4,3,1,2,2,2,3,1,2,4,3,2,1,2,2,3,3,4,3,4,5,4,5,5,5,5,5,5,1,5,5,1,5,5,5,5,4,5,5,5,5,5,5,3,5,3,5,1,5,1,1,3,5,2,4,4,1,2.933333333,2.75,2.892857143,2.741935484,3.222222222,4.142857143,4.888888889,4.375,0.793756678,-1.054026699,0.773858094,1.300097229,0.697861905,0.252475727,-0.243979359,-0.560591936,0.358228581,0.234012905,1.72312209,1.681228063,1.420610789,3
99,1,4,1,18,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,3,3,2,4,3,3,3,3,3,2,2,3,2,3,2,3,3,2,3,2,2,3,1,3,2,2,3,2,2,3,3,3,2,4,4,4,5,4,4,4,4,4,4,2,5,5,4,4,4,4,4,4,4,2,4,2,4,3,2,2,3,3,3,2,2,3,3,3,3,2.547619048,2.451612903,2.777777778,3.571428571,4.333333333,3.5,-0.684058884,0.348287083,-0.336764376,0.545406642,0.697861905,-1.03515048,-0.131300664,-0.148799094,-0.371168397,-0.308471556,1.065554387,0.695680578,0.137130542,4
100,1,4,1,18,2,4,3,4,3,3,3,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,3,2,2,3,3,4,4,4,3,4,3,3,3,3,3,3,4,3,4,3,4,4,2,3,3,3,3,3,3,3,3,4,3,2,4,2,4,1,1,5,1,2,2,4,4,3,2,5,5,5,5,5,4,5,5,3,1,3,1,2,1,1,2,3,4,1,2,1,1,2,3.533333333,3.875,2.919642857,3.161290323,2.222222222,1.571428571,4.777777778,3,0.424302787,1.516881901,1.329169329,-1.341319824,0.697861905,1.110893198,0.770128895,1.292475853,1.411801994,-0.986577132,-1.235932573,1.484118566,-0.596286741,5
101,2,2,2,20,2,3,3,4,3,3,3,4,3,3,3,4,4,4,4,3,4,4,3,4,3,4,4,4,4,3,3,2,3,3,3,3,4,4,2,1,2,1,3,1,4,4,4,1,4,4,2,3,3,1,3,3,1,3,3,1,4,4,3,3,4,2,3,1,1,4,1,4,3,2,4,4,4,5,5,5,5,5,5,5,5,3,4,4,2,2,2,2,3,3,3,3,4,1,3,1,3.333333333,3.875,2.702380952,2.838709677,3.222222222,1.571428571,4.666666667,3.625,1.347937513,0.582006047,-1.447386847,-0.963974531,0.142991749,1.110893198,0.43209281,1.292475853,0.601360907,0.234012905,-1.235932573,1.287009069,0.320484863,5
102,2,2,1,18,2,3,4,3,3,3,3,2,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,2,2,2,3,4,2,2,2,3,2,2,3,3,3,3,2,3,3,3,3,2,3,2,2,2,2,3,4,3,2,3,3,4,4,4,3,3,2,4,2,3,3,2,4,4,2,2,4,3,4,3,3,4,3,2,4,4,4,4,2,2,2,2,4,2,3,3,2,3,3.2,3.125,2.785714286,2.741935484,3.111111111,2.714285714,3.333333333,3.125,0.609029732,-0.820307735,0.496202476,0.168061349,-0.411878407,1.540101934,0.206735421,0.057097327,0.358228581,0.098391789,0.079202833,-1.078304895,-0.41293242,1
103,2,2,1,18,1,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,2,3,3,3,2,3,2,2,2,2,2,2,3,2,4,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,4,2,3,1,1,1,5,1,1,3,3,2,2,2,4,5,2,5,4,3,2,5,3,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2.8,2.5,2.258928571,2.290322581,2.333333333,1.571428571,3.555555556,2.625,-0.129878048,-1.054026699,-0.059108759,-0.586629237,-2.076488876,-0.176733009,-0.469336749,-0.972384778,-0.77638894,-0.850956017,-1.235932573,-0.684085901,-1.146349704,2
104,2,2,1,19,2,4,1,4,2,4,3,4,1,4,1,4,1,4,4,1,4,4,2,4,2,4,4,2,1,1,1,2,1,2,2,2,4,4,3,1,1,4,1,1,1,1,4,1,4,4,3,4,1,1,3,1,1,1,2,4,3,4,1,3,2,1,2,1,1,5,1,1,1,1,1,4,3,4,5,4,3,4,2,4,4,5,1,4,1,3,1,1,2,1,3,1,1,1,2,2,2.4,4,1.979166667,1.935483871,1.555555556,1.285714286,3.666666667,3,-1.9771475,0.81572501,-2.835664934,-0.963974531,1.252732061,-2.322776687,-1.145408918,1.498372274,-1.667874136,-1.800303823,-1.564716425,-0.486976404,-0.596286741,2
105,2,2,1,18,1,3,3,2,3,1,1,2,1,3,3,1,1,1,1,3,4,4,1,3,2,3,3,1,3,3,3,4,2,2,3,4,4,3,3,4,4,3,4,4,2,3,2,2,2,2,3,2,3,3,2,3,3,3,4,3,3,2,4,5,4,5,4,2,1,5,4,3,2,2,4,4,4,4,5,3,4,5,4,4,5,3,3,4,1,2,1,3,3,2,2,1,2,2,2,2,1.733333333,3,2.883928571,2.903225806,3.222222222,1.857142857,4.222222222,3.5,0.793756678,-0.820307735,1.884480564,0.168061349,0.142991749,0.681684463,-2.272195866,-0.148799094,0.763449125,0.234012905,-0.907148722,0.498571081,0.137130542,5
106,2,2,3,23,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,2,1,3,4,4,3,1,3,2,3,3,4,3,4,2,3,3,4,3,3,3,4,1,2,1,3,3,3,1,2,4,3,4,4,4,2,1,5,1,2,3,5,2,4,4,5,5,5,5,5,5,5,5,2,1,5,1,3,1,1,4,4,5,2,2,2,2,4,4,4,2.836309524,2.741935484,2.888888889,2,4.888888889,3.625,0.793756678,-1.75518359,1.329169329,0.545406642,1.252732061,0.252475727,1.558879759,1.498372274,0.358228581,-0.172850441,-0.742756796,1.681228063,0.320484863,5
107,2,2,1,18,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,3,2,3,3,2,3,2,2,3,2,3,2,2,3,2,3,2,3,4,3,4,3,2,5,2,2,2,2,2,4,3,3,4,4,4,4,3,4,4,4,2,4,2,3,3,2,2,4,2,2,2,3,3,3,4,4,2.56547619,2.451612903,2.222222222,2.428571429,3.888888889,3.625,-0.314604993,0.348287083,-0.614419994,0.922751936,0.142991749,-1.03515048,1.558879759,1.498372274,-0.371168397,-0.986577132,-0.249581019,-0.09275741,0.320484863,2
108,2,2,1,18,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,4,3,2,2,2,3,1,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,3,3,3,3,2,2,3,2,2,2,2,3,4,4,4,1,4,3,3,5,3,4,4,3,4,4,4,4,3,4,4,2,3,4,4,3,3,4,3,3,3,4,4,1,3,3,3,3,2,3,3.2,3.25,2.404761905,2.387096774,3.444444444,3,3.888888889,3.125,0.239575842,-0.352869808,-0.059108759,0.545406642,-1.52161872,-1.464359216,0.206735421,0.262993748,-0.533256614,0.505255135,0.407986684,-0.09275741,-0.41293242,1
109,2,2,1,18,1,3,4,4,4,4,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,3,3,4,4,4,2,4,2,3,4,4,3,3,4,3,4,4,2,3,3,3,4,3,4,3,2,4,1,2,2,2,4,3,4,1,3,4,5,4,4,5,3,3,5,2,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,4,4,1,4,4,5,5,5,5,5,1,2,2,4,3.533333333,3.375,3.107142857,3.129032258,4.666666667,3.142857143,4.777777778,4.75,1.347937513,-0.352869808,1.329169329,0.168061349,1.807602218,1.110893198,0.770128895,0.468890169,1.330757886,1.997087402,0.57237861,1.484118566,1.970673751,3
110,2,2,2,21,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,3,3,2,3,3,2,4,3,3,4,4,3,4,4,3,2,3,3,2,3,4,3,4,3,4,4,4,3,4,2,2,3,2,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,3,4,4,4,4,5,5,3,2,1,1,1,3.933333333,4,2.931547619,3.161290323,4.444444444,3,4.555555556,4.5,1.347937513,0.81572501,0.496202476,-1.341319824,0.697861905,1.540101934,1.446201064,1.498372274,1.411801994,1.725845172,0.407986684,1.089899572,1.603965109,3
111,2,2,1,18,2,3,3,4,3,3,2,3,2,4,3,3,3,2,2,3,4,4,2,4,3,4,4,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,3,3,2,3,2,4,4,3,4,3,3,4,3,4,3,4,3,4,4,5,5,5,4,3,5,5,5,3,4,3,5,5,3,5,5,4,5,5,2,2,3,3,2.6,3.875,2.395833333,2.322580645,4,3.714285714,4.666666667,3.75,-0.499331939,-0.119150844,-0.892075612,0.168061349,-0.411878407,-0.605941745,-0.807372833,1.292475853,-0.695344832,1.183360711,1.229946313,1.287009069,0.503839184,4
112,2,2,1,18,1,2,2,4,2,2,2,3,2,3,2,2,2,2,2,2,4,4,3,4,3,1,2,2,2,1,1,3,1,2,1,2,4,3,3,1,1,1,2,1,2,1,3,2,3,4,2,3,1,1,3,1,2,2,2,2,2,4,2,2,3,1,4,5,4,5,4,5,2,4,4,5,4,5,4,5,5,5,5,5,5,5,3,5,2,5,2,4,4,4,4,2,4,2,3,3,2.133333333,3.125,2.217261905,2.064516129,3.444444444,3.714285714,4.777777778,3.875,-1.238239719,0.348287083,-2.002698082,0.545406642,-0.411878407,-1.464359216,-1.596123697,0.057097327,-1.343697701,0.505255135,1.229946313,1.484118566,0.687193505,4
113,2,2,1,18,2,3,4,4,4,3,3,4,4,4,4,4,4,4,1,4,2,4,1,4,4,1,4,3,1,1,4,3,1,4,3,4,4,2,4,4,3,4,2,3,1,1,4,4,4,4,3,4,2,1,4,3,4,4,2,3,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3.333333333,3.375,2.854166667,2.903225806,1,1,3.222222222,1.5,-0.684058884,2.451757756,1.051513711,0.545406642,1.252732061,-1.464359216,0.43209281,0.468890169,0.763449125,-2.478409399,-1.893500276,-1.275414392,-2.796538591,2
114,2,2,1,18,2,4,3,3,4,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,4,3,3,4,2,4,3,2,4,3,4,4,3,3,2,4,2,3,4,1,3,3,2,3,1,3,4,2,3,1,4,2,1,2,2,3,2,2,4,2,2,4,3,4,4,3,5,4,5,5,3,5,4,4,2,1,4,4,3,2,3,4,3,4,1,1,2,4,4,3.733333333,3.625,3.00297619,2.838709677,3,2.571428571,4.333333333,2.5,-0.499331939,0.81572501,1.329169329,1.677442522,1.807602218,-0.605941745,1.108164979,0.880683011,0.601360907,-0.037229326,-0.085189093,0.695680578,-1.329704024,2
115,2,2,1,18,1,2,1,4,1,1,2,4,2,4,1,2,1,2,1,2,4,4,1,4,2,4,4,1,1,1,1,4,1,1,1,4,4,1,1,2,4,4,2,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,5,2,5,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1.466666667,4,2.386904762,1.838709677,1.444444444,1,2.888888889,1.625,-1.9771475,-3.157497372,0.218546859,2.432133109,-0.966748564,0.681684463,-2.722910646,1.498372274,-1.911006462,-1.935924939,-1.893500276,-1.866742884,-2.61318427,2
116,2,2,1,18,2,3,3,4,3,4,2,3,2,4,4,4,4,4,4,2,3,4,3,4,3,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,2,4,3,2,2,2,4,2,3,3,2,3,3,2,3,1,2,3,2,3,3,4,3,4,4,4,2,2,1,4,1,4,4,2,2,5,2,3,4,4,2,3,2,4,3,1,1,4,1,1,1,1,4,2,4,4,1,2,3,2,3.133333333,3.5,2.550595238,2.548387097,2.888888889,1.285714286,3.111111111,3.375,-0.499331939,0.81572501,-0.059108759,0.168061349,-0.411878407,-0.605941745,0.094056726,0.67478659,-0.128036071,-0.172850441,-1.564716425,-1.47252389,-0.046223778,2
117,2,2,1,19,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,4,3,2,2,3,3,1,2,3,3,3,3,3,3,3,2,3,3,4,2,3,2,2,3,3,3,3,2,3,2,3,3,4,3,2,4,3,4,5,4,3,4,2,2,4,4,3,4,5,3,3,4,4,4,3,2,3,3,3,2,3,4,3,4,3,2,4,3,3,2.8,2.875,2.913690476,2.774193548,3.111111111,3,4,3.25,0.609029732,-0.119150844,0.773858094,1.677442522,0.142991749,-0.176733009,-0.469336749,-0.354695515,0.43927269,0.098391789,0.407986684,0.104352087,-0.229578099,5
118,2,2,1,18,1,2,2,4,3,3,2,2,2,3,2,2,3,4,3,4,2,3,3,2,2,2,3,2,2,3,2,2,3,1,1,3,4,4,2,4,2,4,2,2,2,2,3,3,3,3,4,2,2,2,2,2,2,2,3,3,4,3,1,4,4,5,4,2,2,3,2,5,4,2,5,4,5,5,5,4,4,5,5,4,5,3,4,5,3,3,2,4,3,3,4,3,1,1,1,1,2.6,2.625,2.196428571,2.322580645,4.333333333,2.285714286,4.333333333,3.875,-0.499331939,-0.820307735,-0.059108759,-1.718665117,-0.411878407,-0.605941745,-0.807372833,-0.766488357,-0.695344832,1.590224057,-0.413972945,0.695680578,0.687193505,4
119,2,2,1,18,2,3,3,3,3,3,2,2,3,3,3,2,3,2,2,4,3,3,3,3,2,4,3,2,2,1,1,4,2,4,1,2,4,4,2,2,1,4,2,1,1,1,2,1,3,2,2,1,1,1,1,2,2,3,2,3,3,4,2,3,5,4,4,3,2,1,3,5,5,5,5,5,3,4,2,5,4,3,3,5,4,4,5,5,3,4,4,3,4,1,3,5,1,1,3,2,2.666666667,3,2.011904762,1.870967742,4.111111111,3.428571429,3.555555556,3.875,-1.422966665,-0.586588772,-1.725042464,0.168061349,-0.966748564,-1.893567952,-0.694694138,-0.148799094,-1.829962353,1.318981826,0.901162461,-0.684085901,0.687193505,1
120,2,2,1,18,2,4,4,3,3,3,3,4,4,4,4,3,2,3,3,2,2,4,3,4,2,3,4,3,4,3,3,3,3,3,2,4,4,3,3,2,1,2,3,3,3,2,3,2,3,3,2,3,4,2,3,4,2,2,2,3,2,3,3,4,4,2,4,3,3,2,3,5,2,4,4,4,2,5,4,3,3,3,3,4,4,4,4,5,2,3,3,2,4,4,4,4,3,2,3,3,3.066666667,3.5,2.857142857,2.838709677,3.222222222,3,3.555555556,4,1.163210568,0.348287083,-0.614419994,0.545406642,0.142991749,0.681684463,-0.018621969,0.67478659,0.601360907,0.234012905,0.407986684,-0.684085901,0.870547826,4
121,2,2,1,19,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,2,2,2,2,3,3,3,3,2,4,3,3,3,2,3,2,2,3,3,2,2,3,3,3,2,3,3,2,2,3,2,3,3,2,3,1,1,4,1,1,1,2,4,5,2,3,5,4,3,3,2,4,4,3,2,4,1,3,1,1,1,1,1,1,1,2,2,3,3,2.75,2.494047619,2.451612903,1.666666667,1.428571429,3.555555556,2.875,-0.499331939,-0.352869808,0.496202476,0.168061349,-0.966748564,-0.176733009,-0.131300664,-0.560591936,-0.371168397,-1.664682708,-1.400324499,-0.684085901,-0.779641062,2
122,2,2,1,18,2,3,3,3,3,3,2,4,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,4,3,2,3,2,2,2,3,2,3,2,3,4,3,3,3,2,3,2,2,2,3,3,2,2,3,4,4,4,4,3,3,5,3,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,4,4,4,4,4,5,4,5,3,1,2,3,2.933333333,3.5,2.607142857,2.64516129,4.333333333,3.714285714,4.777777778,4.625,0.424302787,-0.119150844,-0.614419994,-0.586629237,0.697861905,0.252475727,-0.243979359,0.67478659,0.115096255,1.590224057,1.229946313,1.484118566,1.78731943,3
123,2,2,1,18,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,2,3,2,3,2,3,3,2,3,2,2,2,2,2,3,3,2,3,3,2,4,3,5,3,3,2,5,3,5,4,4,4,4,4,5,4,4,3,4,3,4,4,3,4,4,2,3,3,4,4,3,4,4,2,2,3,2,2.8,3,2.488095238,2.483870968,4.222222222,2.857142857,3.888888889,3.625,-0.314604993,-0.119150844,-0.059108759,-0.209283944,-0.966748564,0.252475727,-0.469336749,-0.148799094,-0.290124288,1.454602942,0.243594758,-0.09275741,0.320484863,4
124,2,2,1,18,1,2,3,3,3,2,2,2,2,2,3,2,3,3,2,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,3,3,3,4,4,3,4,3,3,3,2,4,3,3,3,1,3,2,4,4,2,4,3,3,4,2,5,5,4,4,5,5,5,3,5,4,2,3,5,5,3,4,4,3,4,4,4,4,3,3,3,2,2,2,4,2.4,2.5,2.845238095,2.870967742,4,3.285714286,4.222222222,3.5,0.424302787,1.283162938,0.218546859,0.545406642,0.142991749,-0.176733009,-1.145408918,-0.972384778,0.682405016,1.183360711,0.736770535,0.498571081,0.137130542,4
125,2,2,1,18,2,4,4,2,3,4,2,2,2,2,4,4,4,4,2,4,2,2,3,2,4,2,2,4,4,3,3,2,2,3,3,3,4,2,2,3,3,2,2,3,2,3,3,3,4,4,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,4,1,2,2,5,1,4,1,1,4,4,3,4,5,5,4,5,3,4,5,2,3,5,1,1,1,3,3,2,3,2,3,3,3,2,3.466666667,2,2.931547619,2.967741935,3.111111111,1.285714286,4,3,0.793756678,0.582006047,0.496202476,0.168061349,1.252732061,0.252475727,0.6574502,-1.795970462,0.925537342,0.098391789,-1.564716425,0.104352087,-0.596286741,5
126,2,2,1,18,2,3,2,4,3,3,3,4,2,4,2,3,3,4,3,4,4,4,4,4,3,4,4,3,1,2,2,4,3,4,2,4,4,4,3,2,3,4,2,3,3,2,4,2,4,4,4,4,1,3,4,1,2,3,1,2,3,3,1,5,4,2,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,1,5,3,1,1,1,2,3,4,2.491071429,2.580645161,4.222222222,4.428571429,5,4.125,-1.053512774,1.516881901,0.218546859,-0.586629237,0.142991749,-1.03515048,-0.131300664,1.498372274,-0.046991962,1.454602942,2.051905941,1.87833756,1.053902147,3
127,2,2,1,18,1,3,3,4,2,2,3,3,3,4,3,2,3,4,3,4,4,4,2,4,3,4,4,3,3,3,2,3,3,3,3,2,4,4,3,3,2,4,2,2,4,3,3,2,3,4,2,2,2,2,3,2,2,3,3,4,1,3,1,4,3,1,5,2,2,5,4,5,2,5,5,5,5,5,2,5,4,5,4,5,5,3,4,4,2,3,3,2,2,3,5,2,1,1,3,4,2.866666667,3.875,2.776785714,2.64516129,3.444444444,3,4.444444444,3.625,-0.314604993,0.114568119,-0.336764376,0.545406642,1.807602218,0.252475727,-0.356658054,1.292475853,0.115096255,0.505255135,0.407986684,0.892790075,0.320484863,4
128,2,2,1,19,1,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,2,3,3,2,3,3,3,4,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,3,2,2,2,1,2,2,2,4,2,1,1,1,1,1,1,3,4,4,3,3,3,3,4,3,1,4,3,3,2,1,1,1,1,1,2,2,3,3,3.8,3.75,2.755952381,2.774193548,1,2.142857143,3.333333333,2.125,-0.129878048,0.582006047,1.606824946,0.545406642,0.142991749,-1.03515048,1.220843674,1.086579432,0.43927269,-2.478409399,-0.57836487,-1.078304895,-1.879766987,2
129,2,2,1,19,1,2,2,3,2,4,3,2,3,2,4,2,3,4,2,3,3,2,4,3,2,3,4,3,4,3,4,2,3,2,2,2,3,3,3,2,2,2,2,2,3,3,3,3,2,4,4,3,2,3,3,2,2,3,3,2,2,3,4,3,4,3,3,4,4,3,5,5,4,5,3,2,4,3,4,5,4,3,3,3,4,4,3,4,4,4,3,4,4,4,5,4,3,2,1,3,2.866666667,2.75,2.633928571,2.741935484,3.888888889,4.142857143,3.555555556,3.5,0.978483623,-0.119150844,-0.059108759,-0.586629237,-0.411878407,0.252475727,-0.356658054,-0.560591936,0.358228581,1.047739596,1.72312209,-0.684085901,0.137130542,4
